date_name,local_team,local_result,visitor_result,visitor_team
Campeonato 1932,Talleres (RdE),1,0,Estudiantes (LP)
Campeonato 1932,Estudiantes (LP),6,4,Talleres (RdE)
Campeonato 1932,Tigre,1,2,Lanus
Campeonato 1932,Lanus,0,4,San Lorenzo
Campeonato 1932,San Lorenzo,2,3,Lanus
Campeonato 1932,Tigre,2,3,Racing Club
Campeonato 1932,Gimnasia (LP),6,2,Boca Juniors
Campeonato 1932,Boca Juniors,2,1,Gimnasia (LP)
Campeonato 1932,Racing Club,6,2,Tigre
Campeonato 1932,Estudiantes (LP),3,1,Ferro
Campeonato 1932,Gimnasia (LP),0,2,Huracan
Campeonato 1932,Quilmes,2,1,Gimnasia (LP)
Campeonato 1932,Gimnasia (LP),3,2,Quilmes
Campeonato 1932,Racing Club,1,1,Platense
Campeonato 1932,Huracan,2,0,San Lorenzo
Campeonato 1932,Ferro,1,0,Estudiantes (LP)
Campeonato 1932,Velez,1,1,Platense
Campeonato 1932,San Lorenzo,2,1,Huracan
Campeonato 1932,Gimnasia (LP),2,1,Platense
Campeonato 1932,Platense,2,2,Gimnasia (LP)
Campeonato 1932,Huracan,2,1,Gimnasia (LP)
Campeonato 1932,Talleres (RdE),0,2,Velez
Campeonato 1932,Chacarita,1,5,San Lorenzo
Campeonato 1932,Lanus,1,2,Gimnasia (LP)
Campeonato 1932,Racing Club,3,2,Talleres (RdE)
Campeonato 1932,Atlanta,4,1,Quilmes
Campeonato 1932,Ferro,2,0,Quilmes
Campeonato 1932,Estudiantes (LP),0,4,Racing Club
Campeonato 1932,Quilmes,1,0,Atlanta
Campeonato 1932,Boca Juniors,3,1,Ferro
Campeonato 1932,Platense,5,3,Talleres (RdE)
Campeonato 1932,Independiente,2,1,Boca Juniors
Campeonato 1932,Boca Juniors,0,2,Independiente
Campeonato 1932,Talleres (RdE),2,1,Platense
Campeonato 1932,Estudiantes (LP),3,3,River Plate
Campeonato 1932,Velez,1,0,Tigre
Campeonato 1932,Platense,1,0,Argentinos
Campeonato 1932,Estudiantes (LP),1,1,Velez
Campeonato 1932,Racing Club,2,0,Estudiantes (LP)
Campeonato 1932,Huracan,4,1,Velez
Campeonato 1932,Velez,2,0,Huracan
Campeonato 1932,Lanus,0,1,River Plate
Campeonato 1932,Argentinos,1,1,Platense
Campeonato 1932,River Plate,4,1,Lanus
Campeonato 1932,Ferro,1,1,Boca Juniors
Campeonato 1932,Estudiantes (LP),4,1,Huracan
Campeonato 1932,Huracan,1,1,Estudiantes (LP)
Campeonato 1932,Gimnasia (LP),4,0,Lanus
Campeonato 1932,River Plate,5,2,Estudiantes (LP)
Campeonato 1932,Tigre,3,0,Velez
Campeonato 1932,Quilmes,0,0,Ferro
Campeonato 1932,River Plate,0,2,Ferro
Campeonato 1932,San Lorenzo,2,3,Quilmes
Campeonato 1932,Talleres (RdE),0,3,Racing Club
Campeonato 1932,Ferro,2,4,River Plate
Campeonato 1932,Velez,1,3,Racing Club
Campeonato 1932,Racing Club,2,1,Velez
Campeonato 1932,Independiente,1,2,Gimnasia (LP)
Campeonato 1932,Boca Juniors,1,0,San Lorenzo
Campeonato 1932,Gimnasia (LP),2,2,Independiente
Campeonato 1932,Talleres (RdE),1,5,Boca Juniors
Campeonato 1932,Talleres (RdE),1,4,San Lorenzo
Campeonato 1932,Independiente,2,1,Ferro
Campeonato 1932,Racing Club,0,0,San Lorenzo
Campeonato 1932,San Lorenzo,2,1,Talleres (RdE)
Campeonato 1932,Atlanta,0,1,Platense
Campeonato 1932,Velez,2,1,Estudiantes (LP)
Campeonato 1932,Quilmes,2,2,San Lorenzo
Campeonato 1932,Boca Juniors,3,2,Talleres (RdE)
Campeonato 1932,San Lorenzo,2,1,Boca Juniors
Campeonato 1933,Racing Club,5,1,Talleres (RdE)
Campeonato 1933,Argentinos,2,3,San Lorenzo
Campeonato 1933,Chacarita,3,3,Estudiantes (LP)
Campeonato 1933,Estudiantes (LP),2,0,Velez
Campeonato 1933,Velez,3,0,Estudiantes (LP)
Campeonato 1933,Talleres (RdE),1,1,Racing Club
Campeonato 1933,San Lorenzo,3,1,Ferro
Campeonato 1933,Huracan,4,2,Platense
Campeonato 1933,Velez,2,0,Gimnasia (LP)
Campeonato 1933,Ferro,4,4,Talleres (RdE)
Campeonato 1933,Platense,1,3,San Lorenzo
Campeonato 1933,Gimnasia (LP),4,0,Velez
Campeonato 1933,Gimnasia (LP),2,0,Atlanta
Campeonato 1933,Ferro,4,0,Estudiantes (LP)
Campeonato 1933,Estudiantes (LP),1,0,Ferro
Campeonato 1933,Ferro,2,0,Tigre
Campeonato 1933,Argentinos,2,1,Estudiantes (LP)
Campeonato 1933,Platense,2,2,Velez
Campeonato 1933,San Lorenzo,3,1,Platense
Campeonato 1933,Tigre,0,3,Ferro
Campeonato 1933,Velez,2,0,Platense
Campeonato 1933,Gimnasia (LP),5,2,Argentinos
Campeonato 1933,Platense,3,1,Huracan
Campeonato 1933,Talleres (RdE),3,1,Ferro
Campeonato 1933,Platense,1,1,Chacarita
Campeonato 1933,Chacarita,4,2,Platense
Campeonato 1933,River Plate,1,1,Independiente
Campeonato 1933,River Plate,7,1,San Lorenzo
Campeonato 1933,San Lorenzo,2,0,River Plate
Campeonato 1933,Independiente,2,1,Gimnasia (LP)
Campeonato 1933,Gimnasia (LP),2,1,Independiente
Campeonato 1933,Tigre,1,6,Boca Juniors
Campeonato 1933,Boca Juniors,2,1,Tigre
Campeonato 1933,Ferro,1,2,Velez
Campeonato 1933,Huracan,0,2,Boca Juniors
Campeonato 1933,Boca Juniors,3,2,Huracan
Campeonato 1933,San Lorenzo,2,0,Racing Club
Campeonato 1933,Boca Juniors,4,0,Quilmes
Campeonato 1933,Racing Club,3,2,Atlanta
Campeonato 1933,Argentinos,2,0,Huracan
Campeonato 1933,Huracan,2,0,Argentinos
Campeonato 1933,Atlanta,1,2,Racing Club
Campeonato 1933,Estudiantes (LP),6,2,Argentinos
Campeonato 1933,Quilmes,0,0,Argentinos
Campeonato 1933,Velez,5,0,Huracan
Campeonato 1933,Argentinos,2,1,Quilmes
Campeonato 1933,Huracan,1,1,Velez
Campeonato 1933,Velez,1,1,San Lorenzo
Campeonato 1933,Atlanta,0,0,Huracan
Campeonato 1933,Independiente,1,0,River Plate
Campeonato 1933,San Lorenzo,4,2,Velez
Campeonato 1933,Quilmes,4,2,Huracan
Campeonato 1933,Huracan,5,0,Atlanta
Campeonato 1933,Huracan,0,0,Quilmes
Campeonato 1933,Tigre,3,2,Velez
Campeonato 1933,Velez,6,0,Tigre
Campeonato 1933,Huracan,1,3,Tigre
Campeonato 1933,Tigre,1,0,Huracan
Campeonato 1933,Atlanta,2,1,Gimnasia (LP)
Campeonato 1933,Ferro,1,5,San Lorenzo
Campeonato 1933,Velez,1,2,Chacarita
Campeonato 1933,Lanus,4,0,Tigre
Campeonato 1933,River Plate,5,0,Tigre
Campeonato 1933,Boca Juniors,2,0,Independiente
Campeonato 1933,Tigre,1,0,Talleres (RdE)
Campeonato 1933,River Plate,2,0,Argentinos
Campeonato 1933,Argentinos,1,2,River Plate
Campeonato 1933,Racing Club,3,0,River Plate
Campeonato 1933,River Plate,2,1,Racing Club
Campeonato 1933,Tigre,2,1,River Plate
Campeonato 1933,Chacarita,0,1,San Lorenzo
Campeonato 1933,Independiente,3,1,Huracan
Campeonato 1933,Huracan,3,0,Independiente
Campeonato 1933,Lanus,0,0,Velez
Campeonato 1933,Velez,2,0,Lanus
Campeonato 1933,San Lorenzo,1,0,Chacarita
Campeonato 1933,Independiente,1,0,Velez
Campeonato 1933,Ferro,2,1,Lanus
Campeonato 1933,Independiente,1,1,Boca Juniors
Campeonato 1933,Talleres (RdE),2,1,Tigre
Campeonato 1933,Huracan,0,1,Chacarita
Campeonato 1933,River Plate,1,0,Estudiantes (LP)
Campeonato 1933,Ferro,1,2,Independiente
Campeonato 1933,Atlanta,3,0,Estudiantes (LP)
Campeonato 1933,Argentinos,2,1,Gimnasia (LP)
Campeonato 1933,Racing Club,0,0,Chacarita
Campeonato 1933,Chacarita,2,1,Racing Club
Campeonato 1933,Argentinos,2,1,Atlanta
Campeonato 1933,Atlanta,3,1,Argentinos
Campeonato 1933,Velez,3,1,Talleres (RdE)
Campeonato 1933,Independiente,0,2,Ferro
Campeonato 1933,Boca Juniors,2,2,San Lorenzo
Campeonato 1933,Talleres (RdE),0,1,Velez
Campeonato 1933,Gimnasia (LP),1,0,Ferro
Campeonato 1933,Estudiantes (LP),3,0,Atlanta
Campeonato 1933,Ferro,0,0,Gimnasia (LP)
Campeonato 1933,San Lorenzo,2,0,Boca Juniors
Campeonato 1933,Atlanta,2,2,Platense
Campeonato 1933,Estudiantes (LP),2,3,River Plate
Campeonato 1933,Lanus,0,2,Ferro
Campeonato 1933,Independiente,7,0,Tigre
Campeonato 1933,Tigre,1,3,Independiente
Campeonato 1933,Estudiantes (LP),4,0,Tigre
Campeonato 1933,Racing Club,1,0,Boca Juniors
Campeonato 1933,Independiente,3,2,Talleres (RdE)
Campeonato 1933,Platense,0,0,Tigre
Campeonato 1933,Tigre,4,1,Platense
Campeonato 1933,Chacarita,1,0,Huracan
Campeonato 1933,Racing Club,3,1,Ferro
Campeonato 1933,Chacarita,1,0,Velez
Campeonato 1933,Estudiantes (LP),2,2,Chacarita
Campeonato 1933,Quilmes,3,1,Estudiantes (LP)
Campeonato 1933,Huracan,2,0,Lanus
Campeonato 1933,Estudiantes (LP),2,1,Quilmes
Campeonato 1933,Racing Club,7,0,Tigre
Campeonato 1933,Tigre,1,3,Racing Club
Campeonato 1933,Lanus,2,4,Huracan
Campeonato 1933,Quilmes,2,0,Atlanta
Campeonato 1933,Atlanta,3,0,Quilmes
Campeonato 1933,Tigre,2,2,Lanus
Campeonato 1933,Independiente,2,0,Quilmes
Campeonato 1933,San Lorenzo,1,1,Argentinos
Campeonato 1933,Quilmes,0,1,Independiente
Campeonato 1933,Ferro,0,0,Racing Club
Campeonato 1933,Boca Juniors,0,1,Racing Club
Campeonato 1933,Tigre,1,4,Estudiantes (LP)
Campeonato 1933,River Plate,4,2,Talleres (RdE)
Campeonato 1933,Talleres (RdE),0,3,River Plate
Campeonato 1933,Boca Juniors,3,1,Lanus
Campeonato 1933,Lanus,1,3,Boca Juniors
Campeonato 1933,Platense,2,1,Independiente
Campeonato 1933,Independiente,6,3,Platense
Campeonato 1933,Lanus,3,3,Gimnasia (LP)
Campeonato 1933,Atlanta,0,2,Independiente
Campeonato 1933,Independiente,4,0,Atlanta
Campeonato 1933,Racing Club,2,3,Platense
Campeonato 1933,Platense,1,2,Racing Club
Campeonato 1933,Talleres (RdE),3,0,Independiente
Campeonato 1933,Talleres (RdE),2,2,Argentinos
Campeonato 1933,Argentinos,1,4,Talleres (RdE)
Campeonato 1933,Platense,0,0,Atlanta
Campeonato 1933,Gimnasia (LP),3,0,Lanus
Campeonato 1933,Velez,2,0,Independiente
Campeonato 1933,Tigre,2,0,Chacarita
Campeonato 1933,Racing Club,4,0,Huracan
Campeonato 1933,Talleres (RdE),0,3,Boca Juniors
Campeonato 1933,Boca Juniors,3,1,Atlanta
Campeonato 1933,Argentinos,1,0,Ferro
Campeonato 1933,Estudiantes (LP),2,1,San Lorenzo
Campeonato 1933,San Lorenzo,6,1,Estudiantes (LP)
Campeonato 1933,Lanus,3,2,Chacarita
Campeonato 1933,River Plate,1,1,Atlanta
Campeonato 1933,Atlanta,1,2,River Plate
Campeonato 1933,Gimnasia (LP),4,2,San Lorenzo
Campeonato 1933,Lanus,0,0,Independiente
Campeonato 1933,San Lorenzo,7,1,Gimnasia (LP)
Campeonato 1933,Chacarita,2,2,Argentinos
Campeonato 1933,Argentinos,2,2,Chacarita
Campeonato 1933,Racing Club,4,1,Gimnasia (LP)
Campeonato 1933,Gimnasia (LP),1,1,Racing Club
Campeonato 1933,Atlanta,1,2,Boca Juniors
Campeonato 1933,Chacarita,4,2,Lanus
Campeonato 1933,Talleres (RdE),4,0,Atlanta
Campeonato 1933,Atlanta,3,1,Talleres (RdE)
Campeonato 1933,San Lorenzo,4,3,Talleres (RdE)
Campeonato 1933,Ferro,1,1,Argentinos
Campeonato 1933,Independiente,3,2,Lanus
Campeonato 1933,Huracan,2,4,Ferro
Campeonato 1933,Independiente,0,0,Estudiantes (LP)
Campeonato 1933,Atlanta,2,1,Lanus
Campeonato 1933,Velez,1,1,Ferro
Campeonato 1933,River Plate,1,0,Quilmes
Campeonato 1933,Tigre,0,1,San Lorenzo
Campeonato 1933,San Lorenzo,5,2,Tigre
Campeonato 1933,Platense,1,0,Boca Juniors
Campeonato 1933,Boca Juniors,2,2,Platense
Campeonato 1933,Argentinos,2,3,Lanus
Campeonato 1933,Lanus,2,0,Atlanta
Campeonato 1933,Lanus,1,0,Argentinos
Campeonato 1933,Tigre,5,1,Quilmes
Campeonato 1933,Huracan,2,1,Racing Club
Campeonato 1933,Huracan,2,0,River Plate
Campeonato 1933,Chacarita,2,1,Independiente
Campeonato 1933,Independiente,2,1,Chacarita
Campeonato 1933,Quilmes,1,1,Tigre
Campeonato 1933,Velez,4,0,Argentinos
Campeonato 1933,Argentinos,1,3,Velez
Campeonato 1933,River Plate,0,1,Chacarita
Campeonato 1933,Chacarita,1,4,River Plate
Campeonato 1933,Estudiantes (LP),0,0,Independiente
Campeonato 1933,Talleres (RdE),1,3,San Lorenzo
Campeonato 1933,Boca Juniors,3,2,Talleres (RdE)
Campeonato 1933,Ferro,1,1,Platense
Campeonato 1933,Platense,1,1,Ferro
Campeonato 1933,River Plate,2,0,Ferro
Campeonato 1933,Quilmes,0,1,San Lorenzo
Campeonato 1933,San Lorenzo,1,1,Quilmes
Campeonato 1933,Lanus,1,4,Racing Club
Campeonato 1933,Estudiantes (LP),3,2,Huracan
Campeonato 1933,Huracan,2,1,Estudiantes (LP)
Campeonato 1933,Platense,3,2,Estudiantes (LP)
Campeonato 1933,Gimnasia (LP),2,1,River Plate
Campeonato 1933,River Plate,5,2,Gimnasia (LP)
Campeonato 1933,Lanus,1,1,River Plate
Campeonato 1933,River Plate,5,3,Lanus
Campeonato 1933,Estudiantes (LP),0,2,Racing Club
Campeonato 1933,Racing Club,4,2,Estudiantes (LP)
Campeonato 1933,Racing Club,4,0,Lanus
Campeonato 1933,Quilmes,1,0,Chacarita
Campeonato 1933,Chacarita,6,3,Quilmes
Campeonato 1933,Quilmes,2,2,Talleres (RdE)
Campeonato 1933,Talleres (RdE),1,1,Quilmes
Campeonato 1933,Velez,1,1,Racing Club
Campeonato 1933,Racing Club,5,1,Velez
Campeonato 1933,Ferro,0,0,Huracan
Campeonato 1933,Estudiantes (LP),4,3,Boca Juniors
Campeonato 1933,River Plate,5,0,Platense
Campeonato 1933,Boca Juniors,3,2,Estudiantes (LP)
Campeonato 1933,Quilmes,3,0,Platense
Campeonato 1933,Platense,3,0,Lanus
Campeonato 1933,Lanus,5,2,Platense
Campeonato 1933,Chacarita,1,3,Atlanta
Campeonato 1933,Platense,4,1,Argentinos
Campeonato 1933,Argentinos,2,2,Platense
Campeonato 1933,Independiente,3,1,Argentinos
Campeonato 1933,Argentinos,1,0,Independiente
Campeonato 1933,Argentinos,2,3,Boca Juniors
Campeonato 1933,Boca Juniors,6,2,Argentinos
Campeonato 1933,Lanus,1,1,Quilmes
Campeonato 1933,Quilmes,6,2,Lanus
Campeonato 1933,Boca Juniors,4,1,Ferro
Campeonato 1933,Ferro,0,4,Boca Juniors
Campeonato 1933,Atlanta,1,2,Chacarita
Campeonato 1933,Quilmes,4,1,Ferro
Campeonato 1933,Platense,4,1,Talleres (RdE)
Campeonato 1933,Talleres (RdE),2,3,Platense
Campeonato 1933,Atlanta,1,2,San Lorenzo
Campeonato 1933,Ferro,1,0,Quilmes
Campeonato 1933,San Lorenzo,5,2,Atlanta
Campeonato 1933,Platense,5,2,Quilmes
Campeonato 1933,Ferro,3,2,River Plate
Campeonato 1933,Platense,1,2,River Plate
Campeonato 1933,River Plate,0,0,Huracan
Campeonato 1933,Estudiantes (LP),5,1,Platense
Campeonato 1933,Gimnasia (LP),3,0,Quilmes
Campeonato 1933,San Lorenzo,2,0,Independiente
Campeonato 1933,Chacarita,3,2,Talleres (RdE)
Campeonato 1933,Huracan,2,4,Gimnasia (LP)
Campeonato 1933,Gimnasia (LP),4,1,Huracan
Campeonato 1933,Quilmes,0,0,Boca Juniors
Campeonato 1933,Lanus,1,1,Estudiantes (LP)
Campeonato 1933,Quilmes,2,2,Gimnasia (LP)
Campeonato 1933,Estudiantes (LP),4,1,Lanus
Campeonato 1933,Chacarita,1,4,Boca Juniors
Campeonato 1933,Boca Juniors,4,1,Chacarita
Campeonato 1933,Talleres (RdE),2,2,Huracan
Campeonato 1933,Lanus,4,1,Talleres (RdE)
Campeonato 1933,Talleres (RdE),2,2,Lanus
Campeonato 1933,San Lorenzo,1,1,Lanus
Campeonato 1933,Lanus,2,2,San Lorenzo
Campeonato 1933,Chacarita,3,1,Tigre
Campeonato 1933,Tigre,2,3,Gimnasia (LP)
Campeonato 1933,Boca Juniors,1,1,River Plate
Campeonato 1933,Independiente,1,0,San Lorenzo
Campeonato 1933,Huracan,1,1,Talleres (RdE)
Campeonato 1933,Gimnasia (LP),1,0,Platense
Campeonato 1933,Platense,4,2,Gimnasia (LP)
Campeonato 1933,Argentinos,1,1,Racing Club
Campeonato 1933,Velez,2,1,Atlanta
Campeonato 1933,River Plate,3,1,Boca Juniors
Campeonato 1933,Atlanta,1,3,Velez
Campeonato 1933,Talleres (RdE),3,2,Chacarita
Campeonato 1933,Velez,0,0,River Plate
Campeonato 1933,Velez,2,4,Boca Juniors
Campeonato 1933,Boca Juniors,3,1,Velez
Campeonato 1933,Huracan,1,2,San Lorenzo
Campeonato 1933,Quilmes,0,2,River Plate
Campeonato 1933,San Lorenzo,1,4,Huracan
Campeonato 1933,Quilmes,0,0,Velez
Campeonato 1933,Velez,5,0,Quilmes
Campeonato 1933,River Plate,3,0,Velez
Campeonato 1933,Chacarita,2,0,Ferro
Campeonato 1933,Gimnasia (LP),5,2,Boca Juniors
Campeonato 1933,Talleres (RdE),1,1,Estudiantes (LP)
Campeonato 1933,Gimnasia (LP),7,1,Talleres (RdE)
Campeonato 1933,Racing Club,2,1,San Lorenzo
Campeonato 1933,Talleres (RdE),2,5,Gimnasia (LP)
Campeonato 1933,Boca Juniors,3,2,Gimnasia (LP)
Campeonato 1933,Independiente,2,1,Racing Club
Campeonato 1933,Gimnasia (LP),3,0,Chacarita
Campeonato 1933,Estudiantes (LP),0,2,Gimnasia (LP)
Campeonato 1933,Racing Club,2,1,Independiente
Campeonato 1933,Gimnasia (LP),7,1,Tigre
Campeonato 1933,Argentinos,3,0,Tigre
Campeonato 1933,Tigre,1,1,Argentinos
Campeonato 1933,Chacarita,1,5,Gimnasia (LP)
Campeonato 1933,Gimnasia (LP),1,0,Estudiantes (LP)
Campeonato 1933,Racing Club,1,0,Argentinos
Campeonato 1933,Ferro,1,1,Chacarita
Campeonato 1933,Racing Club,4,0,Quilmes
Campeonato 1933,Tigre,5,2,Atlanta
Campeonato 1933,Atlanta,2,0,Ferro
Campeonato 1933,Ferro,3,3,Atlanta
Campeonato 1933,Atlanta,4,2,Tigre
Campeonato 1933,Estudiantes (LP),1,4,Talleres (RdE)
Campeonato 1933,Quilmes,2,0,Racing Club
Campeonato 1934,Racing Club,2,2,San Lorenzo
Campeonato 1934,San Lorenzo,0,4,Independiente
Campeonato 1934,Huracan,1,3,Racing Club
Campeonato 1934,Boca Juniors,1,2,San Lorenzo
Campeonato 1934,Independiente,2,2,San Lorenzo
Campeonato 1934,Racing Club,4,1,San Lorenzo
Campeonato 1934,Racing Club,3,1,Huracan
Campeonato 1934,River Plate,6,0,Ferro
Campeonato 1934,Racing Club,7,2,Argentinos
Campeonato 1934,San Lorenzo,4,0,Ferro
Campeonato 1934,Estudiantes (LP),2,0,Racing Club
Campeonato 1934,San Lorenzo,1,2,Independiente
Campeonato 1934,Huracan,3,1,Racing Club
Campeonato 1934,Ferro,0,1,San Lorenzo
Campeonato 1934,Racing Club,1,2,Estudiantes (LP)
Campeonato 1934,Ferro,2,2,Chacarita
Campeonato 1934,Argentinos,0,3,San Lorenzo
Campeonato 1934,Racing Club,0,1,Estudiantes (LP)
Campeonato 1934,Ferro,2,3,Chacarita
Campeonato 1934,Velez,2,2,Racing Club
Campeonato 1934,River Plate,1,0,Ferro
Campeonato 1934,Chacarita,5,2,Ferro
Campeonato 1934,San Lorenzo,1,1,Racing Club
Campeonato 1934,Huracan,0,0,Velez
Campeonato 1934,Ferro,1,3,River Plate
Campeonato 1934,Velez,3,1,Racing Club
Campeonato 1934,Racing Club,4,2,Velez
Campeonato 1934,San Lorenzo,3,2,Ferro
Campeonato 1934,Independiente,1,0,River Plate
Campeonato 1934,Boca Juniors,4,2,Argentinos
Campeonato 1934,River Plate,2,2,Chacarita
Campeonato 1934,Racing Club,4,1,Ferro
Campeonato 1934,River Plate,2,0,Estudiantes (LP)
Campeonato 1934,River Plate,4,1,Estudiantes (LP)
Campeonato 1934,Huracan,1,0,Ferro
Campeonato 1934,Platense,1,1,Independiente
Campeonato 1934,Platense,1,0,Independiente
Campeonato 1934,Ferro,1,1,Huracan
Campeonato 1934,Racing Club,1,1,Ferro
Campeonato 1934,River Plate,4,0,Huracan
Campeonato 1934,Independiente,1,1,Platense
Campeonato 1934,Huracan,2,1,River Plate
Campeonato 1934,Ferro,1,1,Huracan
Campeonato 1934,River Plate,2,1,Huracan
Campeonato 1934,Chacarita,3,2,Estudiantes (LP)
Campeonato 1934,Platense,3,4,River Plate
Campeonato 1934,Estudiantes (LP),3,0,Chacarita
Campeonato 1934,Estudiantes (LP),1,0,Chacarita
Campeonato 1934,Gimnasia (LP),3,1,Chacarita
Campeonato 1934,Platense,0,5,River Plate
Campeonato 1934,River Plate,4,1,Platense
Campeonato 1934,Chacarita,3,3,Gimnasia (LP)
Campeonato 1934,Ferro,2,1,Racing Club
Campeonato 1934,Boca Juniors,3,2,Argentinos
Campeonato 1934,River Plate,5,2,Argentinos
Campeonato 1934,Huracan,2,1,San Lorenzo
Campeonato 1934,Boca Juniors,2,0,River Plate
Campeonato 1934,River Plate,0,1,Boca Juniors
Campeonato 1934,Boca Juniors,4,1,River Plate
Campeonato 1934,Huracan,3,1,Platense
Campeonato 1934,River Plate,3,0,Chacarita
Campeonato 1934,Estudiantes (LP),3,0,River Plate
Campeonato 1934,Boca Juniors,3,5,San Lorenzo
Campeonato 1934,Platense,3,1,Huracan
Campeonato 1934,San Lorenzo,2,2,Boca Juniors
Campeonato 1934,Platense,3,1,Ferro
Campeonato 1934,Chacarita,0,1,River Plate
Campeonato 1934,Chacarita,4,2,Gimnasia (LP)
Campeonato 1934,Argentinos,1,3,Chacarita
Campeonato 1934,Argentinos,0,0,Estudiantes (LP)
Campeonato 1934,Argentinos,0,2,Ferro
Campeonato 1934,Huracan,0,3,San Lorenzo
Campeonato 1934,Gimnasia (LP),1,0,Argentinos
Campeonato 1934,Platense,1,2,Huracan
Campeonato 1934,Racing Club,5,0,Platense
Campeonato 1934,Platense,3,1,Racing Club
Campeonato 1934,San Lorenzo,5,1,Huracan
Campeonato 1934,Racing Club,2,4,Platense
Campeonato 1934,Platense,2,0,Ferro
Campeonato 1934,Ferro,1,2,Platense
Campeonato 1934,River Plate,1,0,Independiente
Campeonato 1934,Estudiantes (LP),4,1,Platense
Campeonato 1934,Boca Juniors,5,1,Platense
Campeonato 1934,Independiente,4,2,Chacarita
Campeonato 1934,Chacarita,2,0,Independiente
Campeonato 1934,Independiente,3,1,Chacarita
Campeonato 1934,Independiente,3,1,Estudiantes (LP)
Campeonato 1934,Estudiantes (LP),1,0,Independiente
Campeonato 1934,Estudiantes (LP),2,4,Independiente
Campeonato 1934,San Lorenzo,2,2,Estudiantes (LP)
Campeonato 1934,San Lorenzo,4,2,Estudiantes (LP)
Campeonato 1934,Estudiantes (LP),2,3,San Lorenzo
Campeonato 1934,Boca Juniors,3,0,Platense
Campeonato 1934,San Lorenzo,2,1,Gimnasia (LP)
Campeonato 1934,Gimnasia (LP),3,1,San Lorenzo
Campeonato 1934,Argentinos,1,5,Independiente
Campeonato 1934,Platense,2,2,Estudiantes (LP)
Campeonato 1934,Estudiantes (LP),3,1,Boca Juniors
Campeonato 1934,Boca Juniors,4,2,Estudiantes (LP)
Campeonato 1934,Estudiantes (LP),3,3,Boca Juniors
Campeonato 1934,Gimnasia (LP),1,1,River Plate
Campeonato 1934,River Plate,1,1,Gimnasia (LP)
Campeonato 1934,Gimnasia (LP),3,1,River Plate
Campeonato 1934,Huracan,2,1,Gimnasia (LP)
Campeonato 1934,Gimnasia (LP),0,2,San Lorenzo
Campeonato 1934,Estudiantes (LP),1,1,Huracan
Campeonato 1934,Platense,1,1,Boca Juniors
Campeonato 1934,Chacarita,2,2,Boca Juniors
Campeonato 1934,San Lorenzo,3,0,Platense
Campeonato 1934,Velez,4,2,Gimnasia (LP)
Campeonato 1934,Gimnasia (LP),6,2,Velez
Campeonato 1934,Gimnasia (LP),3,6,Velez
Campeonato 1934,Independiente,1,0,Velez
Campeonato 1934,Independiente,2,0,Velez
Campeonato 1934,Huracan,2,0,Argentinos
Campeonato 1934,Huracan,7,2,Velez
Campeonato 1934,Velez,6,0,Ferro
Campeonato 1934,Ferro,0,2,Velez
Campeonato 1934,Boca Juniors,3,2,Chacarita
Campeonato 1934,Velez,2,0,Ferro
Campeonato 1934,Independiente,1,1,Racing Club
Campeonato 1934,Independiente,1,3,Racing Club
Campeonato 1934,Racing Club,0,1,Independiente
Campeonato 1934,Velez,0,1,River Plate
Campeonato 1934,Velez,1,0,River Plate
Campeonato 1934,River Plate,2,1,Velez
Campeonato 1934,Boca Juniors,3,1,Velez
Campeonato 1934,Velez,2,2,Boca Juniors
Campeonato 1934,Boca Juniors,2,2,Velez
Campeonato 1934,Chacarita,1,3,Boca Juniors
Campeonato 1934,Velez,2,1,Independiente
Campeonato 1934,Huracan,3,1,Estudiantes (LP)
Campeonato 1934,Estudiantes (LP),2,0,Huracan
Campeonato 1934,Ferro,2,6,Boca Juniors
Campeonato 1934,Estudiantes (LP),2,1,Ferro
Campeonato 1934,Estudiantes (LP),4,3,Ferro
Campeonato 1934,Velez,1,3,Platense
Campeonato 1934,Platense,3,3,Velez
Campeonato 1934,Velez,4,0,Platense
Campeonato 1934,Independiente,1,1,Gimnasia (LP)
Campeonato 1934,Gimnasia (LP),3,4,Independiente
Campeonato 1934,Independiente,1,3,Gimnasia (LP)
Campeonato 1934,Chacarita,0,2,San Lorenzo
Campeonato 1934,San Lorenzo,2,0,Chacarita
Campeonato 1934,Ferro,1,1,Estudiantes (LP)
Campeonato 1934,San Lorenzo,4,3,Chacarita
Campeonato 1934,Independiente,1,0,Ferro
Campeonato 1934,Ferro,1,3,Independiente
Campeonato 1934,Ferro,3,2,Independiente
Campeonato 1934,Independiente,1,1,Boca Juniors
Campeonato 1934,Independiente,1,1,Boca Juniors
Campeonato 1934,Boca Juniors,2,2,Independiente
Campeonato 1934,Velez,1,1,Estudiantes (LP)
Campeonato 1934,Estudiantes (LP),2,0,Velez
Campeonato 1934,Velez,1,2,Estudiantes (LP)
Campeonato 1934,River Plate,0,2,Independiente
Campeonato 1934,Platense,3,3,Chacarita
Campeonato 1934,San Lorenzo,1,3,Velez
Campeonato 1934,Velez,0,0,San Lorenzo
Campeonato 1934,San Lorenzo,3,2,Velez
Campeonato 1934,Boca Juniors,4,2,Ferro
Campeonato 1934,Ferro,1,3,Boca Juniors
Campeonato 1934,Argentinos,1,4,Platense
Campeonato 1934,Gimnasia (LP),4,1,Racing Club
Campeonato 1934,Racing Club,4,1,Gimnasia (LP)
